customerId,comment,orderdate,next_purchase_days,non-meals,total_meat,total_white_meat,total_fish,total_vegetarian,total_vegan,language,totalLunch,TotalDinner,total_discounts,total_vouchers,mealPrice,voucherDiscount,planos,creditos,email_newsletter_weekly,email_marketing,classification,churn
3089,"Comida demasiado seca, sem sabor",2023-11-29T00:00:00Z,41,12,0,67,6,2,8,pt,115,20,0,13,858.0925,32.2,0,0,TRUE,TRUE,M,TRUE
3291,It was good but not very much tomato sauce and didn’t really taste like lasagna,2023-11-29T00:00:00Z,6,40,0,13,2,5,9,en,78,0,0,3,282.7,8.35,0,0,TRUE,TRUE,0,FALSE
3648,o Agrião estava meio cru,2023-11-29T00:00:00Z,36,5,0,3,0,1,0,pt,10,0,0,1,45.65,7.9,0,0,TRUE,TRUE,F,TRUE
4342,estava muito fria,2023-11-29T00:00:00Z,0,17,0,22,7,2,0,pt,62,0,0,3,320.2522,7.84,0,0,TRUE,TRUE,F,FALSE
4498,Bastante Salgado,2023-11-29T00:00:00Z,36,24,0,23,15,4,4,pt,116,0,0,11,628.015,43.38,0,0,TRUE,TRUE,F,TRUE
4647,Não podem facilitar na qualidade dos produtos,2023-11-29T00:00:00Z,1,333,0,107,81,37,30,pt,569,78,17,13,2772.4148,51.19,16,14,TRUE,TRUE,0,FALSE
5256,Muito oleosas e demasiado arroz para 2 pataniscas,2023-11-29T00:00:00Z,0,12,0,11,19,3,2,pt,43,22,0,6,412.905,21.85,0,0,TRUE,TRUE,0,FALSE
5433,estava morno. seria melhor dar para marcar uma hora de entrega em vez de ser um slot tão grande,2023-11-29T00:00:00Z,19,2,0,7,2,2,1,pt,15,1,0,3,91.4392,4.96,0,0,TRUE,TRUE,F,FALSE
6268,Colocar mais algas,2023-11-29T00:00:00Z,20,0,0,23,6,6,1,pt,30,6,0,2,240.3,17.85,0,0,FALSE,FALSE,0,FALSE
6927,"As batatas vinham frias, pareciam ter sido feitas no dia anterior",2023-11-29T00:00:00Z,1,1,0,6,2,0,0,pt,21,0,0,2,140.97,2.08,0,1,TRUE,FALSE,F,FALSE
8806,Fries were humid and soft instead of dry and crispy.,2023-11-29T00:00:00Z,1,15,0,5,7,1,2,en,31,0,0,0,136.35,0,0,0,FALSE,TRUE,M,FALSE
8815,"Nunca tinha encomendado sopa vossa, mas a embalagem vinha apenas meio cheia. A quantidade é inacreditavelmente pequena para o preço praticado. Coloquei numa tigela e é surreal a pequena quantidade que vocês vendem.",2023-11-29T00:00:00Z,6,3,0,31,13,2,0,pt,59,0,0,6,368.015,25.43,0,0,TRUE,TRUE,M,FALSE
11101,As batatas frias vinham frias,2023-11-29T00:00:00Z,29,42,1,234,42,25,8,pt,464,8,0,53,2686.355,251.59,0,42,FALSE,TRUE,0,FALSE
6,Não conheço a vossa organização por isso não posso dar sugestões para melhoria,2023-11-28T00:00:00Z,0,0,0,0,0,0,0,pt,1,0,0,0,5.9,0,0,0,TRUE,TRUE,F,FALSE
8,"Adorei tudo, qualidade e quantidade.",2023-11-28T00:00:00Z,2,0,0,0,2,3,0,pt,5,0,1,0,29.5,0,2,0,TRUE,FALSE,F,FALSE
9,Sugiro maior variedade nas ementas semanais,2023-11-28T00:00:00Z,1,1,0,1,0,1,0,pt,3,0,0,0,15.2,0,0,0,TRUE,TRUE,M,FALSE
79,"aumentar a quantidade de batatas, aumentar o tamanho do hambúrguer e acrescentar salada por exemplo",2023-11-28T00:00:00Z,1,71,0,42,18,5,0,pt,144,15,1,0,0,0,0,0,TRUE,TRUE,0,FALSE
1133,Continuarem assim!,2023-11-28T00:00:00Z,0,2,0,2,3,0,0,pt,12,0,0,2,67.225,6.18,0,0,TRUE,TRUE,F,FALSE
1627,Quantidade reduzida,2023-11-28T00:00:00Z,6,2,0,40,9,2,0,pt,85,0,0,4,588.52,30.53,0,0,TRUE,TRUE,0,FALSE
1962,Sim ter atenção ao prato se promete ter ovo e brocolos tem que ter,2023-11-28T00:00:00Z,31,3,0,7,5,4,0,pt,23,0,0,1,157.52,1.58,0,0,TRUE,TRUE,F,TRUE
2353,Melhoria da qualidade da comida como prioridade é também o tamanho das doses,2023-11-28T00:00:00Z,2,33,0,45,45,22,5,pt,132,78,15,3,1252.39,23.58,16,5,FALSE,FALSE,M,FALSE
3532,"O hamburger estava frio e não tinha os ingredientes anunciados: queijo, cebola nem jalapeno. A quantidade de chips era muito reduzida.",2023-11-28T00:00:00Z,1,3,0,109,120,66,37,pt,395,1,0,25,2805.7425,58.75,0,0,TRUE,TRUE,F,FALSE
5136,O arroz estava duro e tinha poucos legumes,2023-11-28T00:00:00Z,42,0,0,16,11,15,5,pt,67,0,2,14,399.3668,59.35,1,0,TRUE,TRUE,F,TRUE
7906,Sensaborão,2023-11-28T00:00:00Z,2,1,0,15,24,32,26,pt,98,2,0,15,637.1475,42,0,0,TRUE,TRUE,F,FALSE
8063,"Estava frio, as batatas eram poucas e estavam moles :(",2023-11-28T00:00:00Z,2,3,0,28,24,7,3,pt,91,1,0,15,569.8108,97.44,0,0,TRUE,TRUE,F,FALSE
8385,Melhorem a comunicação com o cliente em caso de dificuldades técnicas e ou de entrega - nestes casos a comunicação deveria ser personalizada e não automática - o cliente não deveria ter que fazer o chase à sua comida nem tão pouco perder a hora de almoço à espera dela quando já é obrigado a fazer a encomenda com horas de antecedência,2023-11-28T00:00:00Z,0,16,0,16,23,2,7,pt,72,0,0,5,382.2,22.2,0,0,TRUE,TRUE,F,FALSE
7,Acho que deveria vim um pouco mais quente,2023-11-27T00:00:00Z,1,2,0,3,0,0,0,pt,6,0,0,0,31.85,0,0,0,TRUE,TRUE,M,FALSE
12,Perfeito! Colocaria apenas mais bróculos no prato :),2023-11-27T00:00:00Z,7,0,0,2,0,0,0,pt,0,3,0,0,21.7,0,0,0,FALSE,FALSE,F,FALSE
782,"poucos legumes, quase só molho e massa",2023-11-27T00:00:00Z,0,0,0,9,1,0,3,pt,14,0,1,0,89.5,0,0,0,FALSE,FALSE,F,FALSE
1557,"O preço em relação ao que recebi é puxado. As couvetes costumam vir cheias e esta estava a 1/4. A minha fatia notava-se ser um canto então apanhou muito pouca carne, a descrição do prato no website podia ser mais detalhada em relação. Não voltarei a repetir.",2023-11-27T00:00:00Z,8,30,0,25,7,4,4,pt,106,0,0,0,581.3,0,0,0,TRUE,TRUE,0,FALSE
2201,Era bom mas pela imagem dava ideia de ter muito mais maracujá e como tal foi um pouco enganador pois tinha mesmo muito pouco,2023-11-27T00:00:00Z,45,8,0,20,31,23,19,pt,53,52,0,3,641.1625,117.25,0,0,TRUE,TRUE,M,TRUE
2422,"A embalagem vinha toda molhada, não sei se seria o molho... o prato não tinha molho nenhum, estava seco, desequilíbrio entre quantidade de arroz e restantes ingredientes",2023-11-27T00:00:00Z,10,1,0,20,6,2,1,pt,30,0,0,1,215.15,7.15,0,0,TRUE,TRUE,F,FALSE
2953,Apenas retirava os pimentos por se sobrepor demasiado o sabor sobre os outros temperos.,2023-11-27T00:00:00Z,8,42,0,41,16,5,7,pt,94,27,0,11,619.7,44.1,0,0,TRUE,TRUE,F,FALSE
4090,"Molho de tomate muito industrializado, pouco queijo ralado",2023-11-27T00:00:00Z,7,1,0,1,12,6,4,pt,33,0,0,6,201.0552,14.69,0,0,TRUE,TRUE,F,FALSE
8139,"Alargarem as entregas para a Charneca de Caparica, concelho de Almada",2023-11-27T00:00:00Z,18,0,0,4,4,1,0,pt,13,0,0,1,88.8,5.9,0,0,TRUE,TRUE,F,FALSE
10,"The delivery time is so big (was 40 min), and when the food arrived I was in a call. By the time my call finished (at 1:10pm) my food was practically cold as it had been sitting there for 30 minutes.",2023-11-24T00:00:00Z,0,0,0,0,0,0,0,en,1,0,0,0,5.9,0,0,0,TRUE,TRUE,F,FALSE
212,Que as batatas não venham cruas,2023-11-24T00:00:00Z,28,34,0,10,5,0,1,pt,60,0,1,0,1.6,0,0,0,TRUE,TRUE,F,FALSE
255,Saboroso e boa  dose,2023-11-24T00:00:00Z,10,0,0,2,0,1,0,pt,6,1,0,0,53.65,0,0,0,TRUE,TRUE,F,FALSE
2844,Sal a mais e pouco sabor,2023-11-24T00:00:00Z,6,13,0,12,32,10,6,pt,89,0,1,4,572.685,8.8,0,0,TRUE,TRUE,0,FALSE
5221,Pouco feijão e couve,2023-11-24T00:00:00Z,0,4,0,32,14,14,6,pt,93,0,0,1,601.8,8.9,0,0,TRUE,TRUE,F,FALSE
5386,Sei sabor. Não tinha gengibre. Os legumes não tinham qualquer tempero e o esparguete era pouco. Uma desilusão. Preço injustificado para o que foi servido.,2023-11-24T00:00:00Z,0,2,0,4,18,1,1,pt,27,0,0,3,188.75,5.85,0,0,FALSE,FALSE,F,FALSE
5575,Nao sei,2023-11-24T00:00:00Z,35,86,0,0,70,19,27,pt,196,6,0,12,956.8644,39.67,0,1,TRUE,TRUE,F,TRUE
6808,"normalmente este prato é muito bom, mas desta vez vinha sem tempero, muito seco, e perdeu o sabor que antes tinha. alguns vegetais mais crus. faltou o alho em azeite também",2023-11-24T00:00:00Z,4,2,0,36,21,15,8,pt,77,16,10,13,507.9585,42.59,9,5,FALSE,TRUE,M,FALSE
8553,Pouquissimo sabor..,2023-11-24T00:00:00Z,40,7,0,19,11,2,5,pt,52,6,0,8,349.075,28.72,0,0,TRUE,TRUE,M,TRUE
10658,"Boa qualidade, quantidade e saboroso",2023-11-24T00:00:00Z,4,11,1,54,19,5,1,pt,127,0,0,8,726.055,36.48,0,30,TRUE,TRUE,F,FALSE
64,The water from the pure made everything a bit soggy which is sad because the flavour was really good,2023-11-23T00:00:00Z,1,78,0,37,14,2,2,en,139,16,2,0,0,0,0,0,TRUE,TRUE,0,FALSE
314,Sometimes the potatoes are cooked through but not always. More consistency would be nice.,2023-11-23T00:00:00Z,11,8,0,98,11,2,0,en,83,71,7,0,887.7,0,9,0,FALSE,FALSE,F,FALSE
494,"Comida fria, a nadar em molho/ água, indiciadora de ter estado no frigorífico, umas boas horas ou dias...",2023-11-23T00:00:00Z,1,1,0,49,58,4,9,pt,152,0,15,83,833.324,67.75,14,0,TRUE,TRUE,M,FALSE
1365,Não tinha ovo praticamente nenhum,2023-11-23T00:00:00Z,13,0,0,64,5,2,0,pt,86,0,0,0,650.7,0,0,0,TRUE,TRUE,F,FALSE
4432,Não gostei muito da combinação de sabores,2023-11-23T00:00:00Z,7,0,0,4,3,0,1,pt,15,0,0,1,107.75,3.75,0,0,TRUE,TRUE,F,FALSE
4768,"Costumava pedir este prato e era muito saboroso, hoje veio com pouco sabor e a carne não estava como nos pedidos anteriores",2023-11-23T00:00:00Z,0,7,0,1,1,2,0,pt,14,11,0,3,133.4476,9.12,0,1,FALSE,TRUE,F,FALSE
4988,"Deixar a comida consistente! Alguns vegetais, qd aquecidos, podem verter água e estragar o resto do prato! Estes 2, em particular, estavam mt pouco apurados...",2023-11-23T00:00:00Z,22,23,0,42,38,6,7,pt,106,55,0,9,1042.01593,37.27,0,0,TRUE,FALSE,F,FALSE
5064,"Dry meat, very little pure and bimis, unsavoury",2023-11-23T00:00:00Z,0,115,0,31,21,32,26,en,240,8,0,6,1212.8962,20.11,0,0,TRUE,TRUE,F,FALSE
8799,"Sushi seco, com mau sabor",2023-11-23T00:00:00Z,0,7,0,44,19,11,13,pt,115,2,3,3,788.015,8.39,2,9,FALSE,FALSE,F,FALSE
10311,Estava completamente frio.,2023-11-23T00:00:00Z,19,42,0,105,78,14,4,pt,309,0,0,5,1951.45,25.1,0,52,TRUE,TRUE,F,FALSE
10479,"sendo um dos meus pratos preferidos, hoje caiu por terra !  parecia uma sopa deslavada de carne cozida ensopada de água e bimis a boiar  + uma massa cor de manga sem qualquer sabor.  um flop!!!!  mau de mais",2023-11-23T00:00:00Z,5,30,3,267,314,63,88,pt,918,0,1,43,5984.8497,117.99,0,41,TRUE,TRUE,F,FALSE
10556,estava muito aguado o pure de manga e muito molho na carne,2023-11-23T00:00:00Z,6,1,0,13,3,0,0,pt,24,0,0,0,167.65,0,0,0,FALSE,TRUE,F,FALSE
11527,A confeção não era particularmente boa,2023-11-23T00:00:00Z,4,7,1,14,9,3,2,pt,39,0,0,4,203.74,9.86,0,0,TRUE,TRUE,F,FALSE
23,"It was ice cold unfortunately, if it was warm it would have been a great meal as the flavours are all there",2023-11-22T00:00:00Z,5,1,0,33,4,1,0,en,50,2,1,0,113.95,0,0,0,TRUE,TRUE,M,FALSE
63,Com pouco sabor,2023-11-22T00:00:00Z,1,62,0,39,5,5,0,pt,111,17,1,0,0,0,0,0,TRUE,TRUE,F,FALSE
128,Nada a acrescentar !,2023-11-22T00:00:00Z,20,0,0,0,1,0,0,pt,5,0,0,0,39.35,0,0,0,FALSE,FALSE,M,FALSE
187,"Tasteless, under seasoned, poor portion",2023-11-22T00:00:00Z,7,3,0,6,0,1,0,en,17,0,0,1,102.22,4.13,0,0,FALSE,FALSE,M,FALSE
427,Não encontrei o molho de figo,2023-11-22T00:00:00Z,0,0,0,2,0,0,0,pt,2,1,2,0,17.7,0,4,0,FALSE,FALSE,0,FALSE
829,"Muita batata, pouca carne, pouco sabor",2023-11-22T00:00:00Z,0,0,0,2,0,0,0,pt,3,0,0,0,23.2,0,0,0,FALSE,FALSE,F,FALSE
1142,A comida além de chegar antes da hora de entrega da minha zona (12h10 vs 12h30) já foi entregue completamente fria.,2023-11-22T00:00:00Z,1,46,0,113,61,7,3,pt,301,0,18,3,1651.935,15.46,17,1,TRUE,TRUE,M,FALSE
1820,Almoço frio porque o  motorista insiste em deixa a refeição no parapeito da janela,2023-11-22T00:00:00Z,15,4,0,22,7,4,0,pt,61,0,8,8,365.15,11.4,8,0,TRUE,TRUE,F,FALSE
3179,hoje achei que a comida tinha pouco sabor e a massa muito muito cozida,2023-11-22T00:00:00Z,5,2,0,6,4,0,0,pt,26,2,0,5,151.535,32.46,0,0,TRUE,TRUE,F,FALSE
3257,muito arroz e pouco camarão!,2023-11-22T00:00:00Z,20,4,0,16,15,3,1,pt,60,0,0,2,367.4225,53.3,0,0,FALSE,FALSE,F,FALSE
3751,"Ultimamente os pratos têm vindo mais desequilibrados, quer em termos dos próprios ingredientes, quer de falta de sal ou qualquer outro tempero que o compense.",2023-11-22T00:00:00Z,1,58,0,226,232,14,8,pt,618,51,0,8,4777.8782,16.57,0,58,TRUE,TRUE,F,FALSE
11,Maior quantidade de comida,2023-11-21T00:00:00Z,0,0,0,0,0,0,2,pt,2,0,0,1,10.27,5.53,0,0,TRUE,TRUE,F,FALSE
162,Não chegou o que pedi (lasanha) e tive de ficar com o que havia (vitela estufada). Não reclamei formalmente porque não tirei foto da vitela.,2023-11-21T00:00:00Z,14,3,0,8,4,1,0,pt,23,0,0,0,155.1,0,0,0,TRUE,TRUE,F,FALSE
341,Not enough tomato sauce - was very dry,2023-11-21T00:00:00Z,7,1,0,5,0,1,1,en,16,0,0,0,105.7,0,0,0,FALSE,FALSE,F,FALSE
682,nada a acrescentar,2023-11-21T00:00:00Z,14,14,0,20,3,0,1,pt,45,0,0,1,211.5575,34.71,0,0,TRUE,TRUE,F,FALSE
1044,"Legumes pouco frescos, e algumas partes do salmão mal cozidas.",2023-11-21T00:00:00Z,23,3,0,3,8,2,3,pt,16,3,0,3,118.47,17.33,0,0,TRUE,TRUE,M,FALSE
1724,"Mais quente e mais pato, talvez",2023-11-21T00:00:00Z,1,2,0,1,0,0,0,pt,3,0,0,0,14.25,0,0,0,TRUE,TRUE,F,FALSE
3462,"Pouco pato, muito arroz. Se voltar a acontecer semelhante deixo de pedir.",2023-11-21T00:00:00Z,49,7,0,181,33,8,11,pt,329,11,0,9,1976.6325,330.98,0,1,FALSE,FALSE,M,TRUE
6992,O salmão vinha cru.,2023-11-21T00:00:00Z,1,38,0,46,23,4,2,pt,122,12,0,0,865.6,0,0,0,FALSE,FALSE,M,FALSE
7939,"Pouquissima quantidade de batatas fritas, uma miséria!",2023-11-21T00:00:00Z,1,4,0,186,92,39,16,pt,348,0,0,6,2487.95,25.75,0,0,TRUE,TRUE,F,FALSE
8447,Sem dúvida a entrega ser mais pontual era 14h quando a encomenda foi entregue,2023-11-21T00:00:00Z,0,2,0,14,6,2,1,pt,27,0,0,1,152.85,5.9,0,0,TRUE,TRUE,0,FALSE
13,Pouco sabor,2023-11-20T00:00:00Z,4,1,0,1,0,0,0,pt,2,1,0,0,15.25,0,0,0,FALSE,FALSE,0,FALSE
24,"Houve um atraso, mas enviaram mensagem a informar",2023-11-20T00:00:00Z,1,2,0,2,4,0,1,pt,12,0,0,0,87.8,0,0,0,TRUE,TRUE,F,FALSE
33,O sabor do frango estava estranho,2023-11-20T00:00:00Z,0,0,0,1,0,0,0,pt,2,0,0,0,14.3,0,0,0,TRUE,TRUE,F,FALSE
82,mais variadades de uma semana à outra,2023-11-20T00:00:00Z,1,89,0,19,18,4,1,pt,104,46,1,0,5.2,0,0,0,TRUE,TRUE,F,FALSE
83,"Demasiado doce, chega sempre num estado lastimável, todo esmagado",2023-11-20T00:00:00Z,1,31,0,27,8,5,0,pt,80,14,1,0,0,0,0,0,TRUE,TRUE,F,FALSE
84,Better ingredient,2023-11-20T00:00:00Z,1,29,0,23,7,12,3,en,89,19,1,0,0,0,0,0,TRUE,TRUE,0,FALSE
199,Batatas cozinhas frias acho que nao combina bem com o prato. Mais valia ser só cebola e manga.,2023-11-20T00:00:00Z,1,3,0,49,0,0,1,pt,64,0,0,2,424.32,49.59,0,0,TRUE,TRUE,F,FALSE
309,"Rice nice some more ness, add souce",2023-11-20T00:00:00Z,0,2,0,6,10,5,1,en,29,2,7,0,180.45,0,7,0,TRUE,TRUE,M,FALSE
378,O arroz estava seco e duro e o demais sem graça e sem sabor.,2023-11-20T00:00:00Z,1,3,0,0,6,0,0,pt,22,0,6,1,112.55,5.9,9,0,TRUE,TRUE,F,FALSE
751,Molho de tomate muito ácido e parecido com polpa de tomate de pacote. Massa já fria,2023-11-20T00:00:00Z,0,1,0,0,0,1,0,pt,2,0,0,1,5.67,4.13,0,0,FALSE,FALSE,M,FALSE
981,"A comida vinha toda misturada, poucos espinafres e quase crus",2023-11-20T00:00:00Z,0,1,0,1,0,0,0,pt,3,0,0,1,12.22,5.53,0,0,FALSE,FALSE,F,FALSE
1239,Pouca quantidade,2023-11-20T00:00:00Z,28,4,0,4,1,0,2,pt,10,4,1,0,74.3,0,0,1,TRUE,TRUE,F,FALSE
4974,mais quantidade de carne,2023-11-20T00:00:00Z,63,16,0,28,4,1,2,pt,66,2,0,4,359.742,7.5,0,0,TRUE,TRUE,0,TRUE
11014,pela 4ª vez consecutiva chega atrasado,2023-11-20T00:00:00Z,0,0,0,97,40,3,11,pt,184,4,0,6,1184.7075,175.07,0,0,TRUE,TRUE,F,FALSE
11108,O atraso tem sido recorrente,2023-11-20T00:00:00Z,31,32,1,45,20,16,12,pt,140,0,0,0,738.5,0,0,37,FALSE,FALSE,F,TRUE
32,Ter comida mais quente,2023-11-17T00:00:00Z,0,2,0,0,0,0,0,pt,5,0,0,0,22.8,0,0,0,FALSE,FALSE,F,FALSE
491,É importante cumprir o horário de entrega previsto e aumentar o número de amêndoas no prato que hoje encomendei.,2023-11-17T00:00:00Z,3,0,0,1,0,0,0,pt,1,2,0,0,20.7,0,0,0,TRUE,TRUE,M,FALSE
593,Estava frio e tinha pouco recheio,2023-11-17T00:00:00Z,12,2,0,13,1,4,1,pt,9,13,0,0,145.9,0,0,0,FALSE,FALSE,F,FALSE
822,O creme de ervilhas tinha pouco sabor a ervilhas e era pouco cremoso,2023-11-17T00:00:00Z,0,12,0,8,9,0,0,pt,20,19,0,0,241.3,0,0,0,TRUE,TRUE,M,FALSE
975,"Muito pouca quantidade de batatas. Estavam moles, hamburguer frio. A qualidade dos pratos está cada vez pior.",2023-11-17T00:00:00Z,0,6,0,10,7,0,1,pt,29,0,0,0,190.05,0,0,0,TRUE,TRUE,F,FALSE
1055,delicioso,2023-11-17T00:00:00Z,11,0,0,29,5,8,5,pt,53,0,0,1,385.06,0.79,0,1,TRUE,TRUE,0,FALSE
1442,O estafeta deixou o pedido no contador do gás no lado contrário do prédio. E nós estávamos em casa e com a porta aberta. Até percebermos estivemos 1h a espera do almoco,2023-11-17T00:00:00Z,27,7,0,4,0,1,0,pt,19,0,0,1,101.7,7.9,0,0,FALSE,FALSE,F,FALSE
3703,Estava frio... Pouco sabor,2023-11-17T00:00:00Z,0,2,0,22,1,3,2,pt,34,5,0,3,239.25,15,0,0,TRUE,FALSE,F,FALSE
4127,"O estafeta recusou subir ao 2°andar para fazer a entrega, sendo que se era por ter de subir escadas, o prédio em questão tem elevador",2023-11-17T00:00:00Z,0,29,0,7,5,1,0,pt,53,0,0,0,220.9,0,0,0,TRUE,TRUE,F,FALSE
7350,"O que me pareceu foi, que nada tinha de caril. Nem a cor amarela tinha. Mas estava saboroso.",2023-11-17T00:00:00Z,0,19,0,10,10,6,28,pt,76,0,0,5,389.39,21.35,0,0,FALSE,FALSE,F,FALSE
10271,"A dose poderia ser maior. Achei pouca quantidade. No entanto, a comida muito estava muito saborosa.",2023-11-17T00:00:00Z,0,0,0,1,0,0,0,pt,1,0,0,0,7.9,0,0,0,TRUE,FALSE,F,FALSE
18,Arroz sem sal,2023-11-16T00:00:00Z,49,4,0,0,0,0,0,pt,6,0,0,0,28.4,0,0,0,TRUE,TRUE,M,TRUE
26,"O bacalhau estava seco, queimado e com pouco sabor. esta foi a opinião geral sobre esta escolha. Por outro lado, deveriam pensar numa maneira mais eficiente de entregar a comida ... gera muito plástico que é desperdiçado",2023-11-16T00:00:00Z,0,0,0,0,1,0,0,pt,3,0,0,1,18.25,3.45,0,0,TRUE,TRUE,F,FALSE
66,Muito bom,2023-11-16T00:00:00Z,13,2,0,1,0,0,0,pt,6,0,0,0,35.5,0,0,0,TRUE,TRUE,F,FALSE
99,Demasiada gordura,2023-11-16T00:00:00Z,1,2,0,22,4,3,1,pt,50,0,0,3,327.13,45.01,0,0,TRUE,TRUE,0,FALSE
110,"Recebi um prato praticamente de batatas. Bacalhau e broa que deveria ser o principal do prato era quase inexistente. Em resultado disso, tive que ir comprar comida. Péssimo péssimo.",2023-11-16T00:00:00Z,4,13,0,16,5,0,2,pt,42,0,0,0,233.65,0,0,0,TRUE,TRUE,F,FALSE
571,"nao vinha fresca, o lote pareceu-me um pouco antigo e espumava um pouco",2023-11-16T00:00:00Z,63,15,0,0,2,1,0,pt,20,0,1,0,0,0,0,0,TRUE,TRUE,M,TRUE
846,Muito gorduroso,2023-11-16T00:00:00Z,0,0,0,9,1,3,2,pt,15,0,0,0,108.5,0,0,0,FALSE,FALSE,F,FALSE
1335,Atraso significativo; Comida não estava muito quente,2023-11-16T00:00:00Z,0,2,0,20,4,1,1,pt,46,0,0,2,305.25,15,0,0,FALSE,FALSE,0,FALSE
1500,qualidade e acidez do molho de tomate,2023-11-16T00:00:00Z,35,17,0,7,16,6,1,pt,55,0,0,1,319.95,4.45,0,0,TRUE,TRUE,F,TRUE
1755,"Muita batata, Pouco Azeite e bacalhau insonso",2023-11-16T00:00:00Z,25,1,0,11,11,2,1,pt,31,1,0,1,238.05,7.9,0,0,TRUE,TRUE,F,FALSE
2999,"Quase que não tinha alheira , muito poucos cogumelos",2023-11-16T00:00:00Z,36,0,0,1,0,1,0,pt,2,0,0,0,16.3,0,0,0,TRUE,TRUE,0,TRUE
3007,"Muito pouco bacalhau e totalmente desfeito, prato tinha maioritáriamente batatas",2023-11-16T00:00:00Z,42,0,0,5,1,0,0,pt,12,0,3,3,70.2025,5.04,3,0,TRUE,TRUE,M,TRUE
3476,A sobremesa não estava como é normal,2023-11-16T00:00:00Z,8,21,0,13,6,0,1,pt,49,0,0,8,230.3,20.99,0,0,TRUE,TRUE,F,FALSE
4864,O tamanho dos ingredientes estava desiquilibrado. Tinha demasiadas batatas inteiras. Os restantes ingredientes estavam demasiado cortados e misturados.,2023-11-16T00:00:00Z,1,7,0,14,7,1,0,pt,31,6,0,2,226.35,4.9,0,0,FALSE,FALSE,M,FALSE
6031,"Tendo em atenção ao tempo indicado na compra até que a comida chegou, considero como muito tempo. Para além de que o transportador vinha acompanhado por outra pessoa e que ainda estiveram à conversa na rua, quando a intenção é chegar e entregar.",2023-11-16T00:00:00Z,0,3,0,5,0,0,0,pt,6,4,0,1,52.1,2,0,0,FALSE,TRUE,M,FALSE
7109,Tinha muito pouco bacalhau e muita batata,2023-11-16T00:00:00Z,5,2,0,9,14,5,6,pt,40,0,0,0,279.45,0,0,0,FALSE,FALSE,F,FALSE
7614,Devido ao atraso a comida vinha fria,2023-11-16T00:00:00Z,4,3,0,61,11,4,2,pt,119,0,0,10,681.6625,116.08,0,0,TRUE,TRUE,M,FALSE
643,"Conteúdo estranho sem saber exactamente o que seria, algo aborrachado",2023-11-15T00:00:00Z,0,2,0,75,8,5,4,pt,117,0,0,4,855.03,14.62,0,0,FALSE,TRUE,0,FALSE
856,É uma questão de gosto.,2023-11-15T00:00:00Z,8,14,0,14,4,4,3,pt,46,3,0,3,292.735,11.71,0,0,TRUE,TRUE,F,FALSE
2604,Tempo de espera muito longo,2023-11-15T00:00:00Z,5,0,0,4,5,0,0,pt,27,0,0,1,180.86,7.74,0,0,TRUE,TRUE,F,FALSE
2769,Preferia o frango mais desfiado,2023-11-15T00:00:00Z,0,8,0,10,1,1,0,pt,11,17,0,8,139.445,27.85,0,5,TRUE,TRUE,F,FALSE
4927,O Entrecosto estava super duro,2023-11-15T00:00:00Z,2,6,0,27,13,0,2,pt,76,0,0,6,475.4632,8.29,0,10,FALSE,FALSE,M,FALSE
5401,A entrega demorou mais do que o previsto e foi marcada como entregue muito antes de chegar. Deixando em duvida se chegaria,2023-11-15T00:00:00Z,6,5,0,5,2,1,1,pt,14,0,1,2,64.6532,4.19,0,0,TRUE,TRUE,F,FALSE
9554,Lasanha péssima.,2023-11-15T00:00:00Z,27,8,0,21,22,2,2,pt,60,0,0,3,392.07,47.82,0,0,FALSE,TRUE,F,FALSE
11250,tudo top :D,2023-11-15T00:00:00Z,1,2,0,18,9,13,4,pt,58,0,0,3,351.6,7.25,0,0,FALSE,FALSE,F,FALSE
50,"Prato trocado, no entanto, também gostava e nao houve problema.",2023-11-14T00:00:00Z,1,3,0,1,1,0,1,en,9,0,2,0,45.15,0,2,0,TRUE,TRUE,M,FALSE
152,O bacalhau estava muito seco,2023-11-14T00:00:00Z,8,1,0,4,1,0,0,pt,6,0,0,1,32.5,6.9,0,0,FALSE,FALSE,0,FALSE
189,A comida chegou fria. Batatas fritas aquecidas não são apetecíveis.,2023-11-14T00:00:00Z,20,2,0,3,2,0,0,pt,8,2,0,1,62.1,8.9,0,0,TRUE,TRUE,M,FALSE
240,The food was filled with pepper. It seemed that somebody poured a full pack of black pepper on top of the food. Horrible,2023-11-14T00:00:00Z,1,5,0,10,1,5,3,en,36,0,0,0,231.55,0,0,0,TRUE,TRUE,M,FALSE
611,Too much gas all the time,2023-11-14T00:00:00Z,2,213,0,31,25,1,0,en,305,0,1,0,0,0,0,0,TRUE,TRUE,M,FALSE
799,"There was a sharp piece of bone in it, it made a deep cut in my palate in my",2023-11-14T00:00:00Z,1,11,0,8,0,23,20,en,82,0,0,3,447.92,50.53,0,0,TRUE,TRUE,M,FALSE
1286,Camarão de fraca qualidade e muito cozido,2023-11-14T00:00:00Z,23,2,0,11,32,6,4,pt,56,14,0,0,533.95,0,0,0,TRUE,TRUE,F,FALSE
1305,"A carne estava boa, mas o acompanhamento foi muito fraco. A qualidade da batata foi bastante baixa, o que me fez apenas comer a carne.",2023-11-14T00:00:00Z,0,0,0,9,0,0,0,pt,16,0,0,4,111.42,5.69,0,0,FALSE,TRUE,F,FALSE
