customerId,comment,lastOrder,CurrentData,Churn?
312,"Tem sido uma constante as entregas ocorrerem pelas 14h. Nada a referir quanto à pessoa em si, que tem o cuidado de pedir sempre desculpa pelo atraso. Seria importante manterem a qualidade de serviço/entregas.",2024-01-25,27/01/2024,FALSE
313,Não são filetes de pescada!,2024-01-25,27/01/2024,FALSE
314,A tipo de prato e a quantidade não é compatível com o preço,2024-01-25,27/01/2024,FALSE
315,Pouca quantidade de caril de legumes,2024-01-25,27/01/2024,FALSE
316,"Já encomendei este prato inúmeras vezes, sempre muito bom. Hoje estava claramente diferente, especialmente o arroz.",2024-01-25,27/01/2024,FALSE
317,Items missing,2024-01-25,27/01/2024,FALSE
318,"O puré é muito pouco consistente, na minha opinião poderia ser um pouco mais consistente e cremoso.",2024-01-25,27/01/2024,FALSE
319,peças de sushi vinham desfeitas,2024-01-25,27/01/2024,FALSE
320,N/A,2024-01-25,27/01/2024,FALSE
321,Penso que para uma massa com legumes vinha um proção pequena,2024-01-25,27/01/2024,FALSE
322,Porção de couve era irrisória ! Feijão muito seco .,2024-01-25,27/01/2024,FALSE
323,É o meu prato favorito de todo o vosso menu,2024-01-25,27/01/2024,FALSE
324,Tinha uma sabor muito mau,2024-01-25,27/01/2024,FALSE
325,A quantidade de bacalhau era insuficiente,2024-01-25,27/01/2024,FALSE
326,Ter mais variadade; os pratos têm sido muito repetidos e há poucos que sejam mais leves; não têm saladas e as bowls têm pouca frequência,2024-01-25,27/01/2024,FALSE
327,O frango tá muito oleoso,2024-01-25,27/01/2024,FALSE
328,Foi depois do esperado,2024-01-25,27/01/2024,FALSE
329,Apenas não gostei do recheio. Devia estar optimo para outras pessoas.,2024-01-25,27/01/2024,FALSE
330,Carne estava queimada,2024-01-25,27/01/2024,FALSE
331,Fazer mais unidades da opção de frango com arroz xau xau e brócolos,2024-01-25,27/01/2024,FALSE
332,Atraso,2024-01-25,27/01/2024,FALSE
333,Atraso na entrega,2024-01-25,27/01/2024,FALSE
334,Prato de peixe bastante seco e sem sabor,2024-01-25,27/01/2024,FALSE
335,Ele não falava português,2024-01-25,27/01/2024,FALSE
336,"O estafeta não tocou a campainha ao chegar, e deixou a caixinha no chão do corredor. Por não ter tocado a campainha, eu só achei a caixinha quando contactei o suporte 1 hora depois da notificação de que a comida havia sido entregue mesmo que não tivessem batido na minha porta, e normalmente eu preciso liberar a entrada no prédio antes do estafeta subir. O estafeta que sempre costuma vir nunca fez isso, então acredito que tenha sido algum novo. Eu achei isso um absurdo tendo em vista que a caixinha não vem dentro de uma sacola, protegida. E eu não deveria ter que adivinhar que a comida está na minha porta.",2024-01-25,27/01/2024,FALSE
337,Sopa fria,2024-01-25,27/01/2024,FALSE
338,Não é o vosso prato mais interessante...,2024-01-25,27/01/2024,FALSE
339,"Ser entregue à mão, item a item, sem saco...",2024-01-25,27/01/2024,FALSE
340,Quantidade,2024-01-25,27/01/2024,FALSE
341,Horário de entrega tarde,2024-01-25,27/01/2024,FALSE
342,O bacalhau hoje vinha com mais gordura e mais cenoura que bacalhau,2024-01-25,27/01/2024,FALSE
343,Quantidade insuficiente,2024-01-25,27/01/2024,FALSE
344,Flavor was not great in general,2024-01-25,27/01/2024,FALSE
345,"As batatas juntas na caixa com o Hambúrguer fez xom as mesmas chegassem moles. O Hambúrguer estava óptimo, a nota é mesmo no embalagens deste tipo de prato, não foi eficaz. Obrigado",2024-01-25,27/01/2024,FALSE
346,Bland rice (missing salt imo) and the chicken wasn't that flavorful,2024-01-25,27/01/2024,FALSE
347,Muito seco e com vegetais a mais,2024-01-25,27/01/2024,FALSE
348,"Já não é igual, a qualidade dos produtos caiu muito. Sabia mal, não comi praticamente nada.",2024-01-25,27/01/2024,FALSE
349,Não gostei do molho e sem molho o prato fica pobre.,2024-01-25,27/01/2024,FALSE
350,Tinha pedido outra salmão e não este prato que não gosto particularmente,2024-01-25,27/01/2024,FALSE
351,O arroz estava cru.,2024-01-25,27/01/2024,FALSE
352,Não apreciei muito o conjunto.,2024-01-25,27/01/2024,FALSE
353,Não tinha praticamente salmão,2024-01-25,27/01/2024,FALSE
354,"Já aconteceu algumas vezes. O recipiente do molho agridoce rebenta, penso eu devido ao calor, e espalha molho por todo o conteúdo do prato. É possível pedir sem o molho?",2024-01-25,27/01/2024,FALSE
355,Estava muito aguado,2024-01-25,27/01/2024,FALSE
356,O motorista não chegou ao sítio certo.,2024-01-25,27/01/2024,FALSE
357,"Parte do filete estava cru. veio 1 filete e meio, antes vinham 2 ou 3 dependendo do tamanho.",2024-01-25,27/01/2024,FALSE
358,A consistência das almôndegas era um pouco pastosa demais para o meu gosto. Mas não estava péssimo,2024-01-25,27/01/2024,FALSE
359,O arroz estava pouco cozinhado,2024-01-25,27/01/2024,FALSE
360,Pela primeira vez estava mesmo muito salgado,2024-01-25,27/01/2024,FALSE
361,a caixa da comida vinha partida e molho de caril entornado,2024-01-25,27/01/2024,FALSE
362,"Um pedaço muito pequeno de batata doce. De resto, apenas arroz com legumes, nada de especial.",2024-01-25,27/01/2024,FALSE
363,Quality of meat,2024-01-25,27/01/2024,FALSE
364,"O peixe era péssimo. Muito má qualidade, parecia farinha quando se tentava comer.",2024-01-25,27/01/2024,FALSE
365,O esparguete veio muito cozido,2024-01-25,27/01/2024,FALSE
366,"o molho da refeição estava fora da embalagem, estando a mesma muito danificada e suja",2024-01-25,27/01/2024,FALSE
367,O frango hoje veio encharcado de gordura. Bem diferente do que recebo para o almoço.,2024-01-25,27/01/2024,FALSE
368,Estava muito gorduroso,2024-01-25,27/01/2024,FALSE
369,Faltava um pouco mais de queijo,2024-01-24,27/01/2024,FALSE
370,Mais legumes e seria 5 estrelas.,2024-01-24,27/01/2024,FALSE
371,Maior quantidade!😃,2024-01-24,27/01/2024,FALSE
372,"Atrasou-se muito da hora prevista e só chegou perto das 14h, depois do meu horário de almoço.",2024-01-24,27/01/2024,FALSE
373,A porção é muito pequena. Fica a sugestão de poder pedir porção por tamanho: individual ou família. 150g de salmão ou 300g de salmão (algo assim),2024-01-24,27/01/2024,FALSE
374,Comida muito demorada e fria,2024-01-24,27/01/2024,FALSE
375,Refeição entregue depois da hora prevista. Recebi a mensagem a informar que o almoço tinha sido entregue e na verdade só chegou bastante depois...,2024-01-24,27/01/2024,FALSE
376,great meal,2024-01-24,27/01/2024,FALSE
377,em vez da mozarella foi entrege lombo de porco com brócolos :-) como a entrega já foi tarde não deu para trocar. Mas estava tudo excelente,2024-01-24,27/01/2024,FALSE
378,"Muito molho, pouco conteúdo.",2024-01-24,27/01/2024,FALSE
379,Ingredientes a faltar no hambúrguer. Comida fria e batatas moles,2024-01-24,27/01/2024,FALSE
380,"The burger, no sauce, no batatas, dry",2024-01-24,27/01/2024,FALSE
381,A carne tinha bastante gordura e o molho estava espesso,2024-01-24,27/01/2024,FALSE
382,Sopa com pouca quantidade,2024-01-24,27/01/2024,FALSE
383,"Batata rija, prato a não repetir",2024-01-24,27/01/2024,FALSE
384,"Quase sem feijão nenhum, pouco sabor.",2024-01-24,27/01/2024,FALSE
385,Muito tempo a espera,2024-01-24,27/01/2024,FALSE
386,"Não gostei mesmo do sabor. Demasiado condimentado, ácido... Não voltarei a encomendar esta refeição.",2024-01-24,27/01/2024,FALSE
387,Estava bastante oleoso,2024-01-24,27/01/2024,FALSE
388,I was cold,2024-01-24,27/01/2024,FALSE
389,A comida estava muito oleosa. Nunca me tinha acontecido..,2024-01-24,27/01/2024,FALSE
390,As lentilhas estavam quase cruas….,2024-01-24,27/01/2024,FALSE
391,"Alargarem as entregas para a Charneca de Caparica, concelho de Almada",2024-01-24,27/01/2024,FALSE
392,Estava completamente frio.,2024-01-24,27/01/2024,FALSE
393,O salmão vinha cru.,2024-01-24,27/01/2024,FALSE
394,Not enough tomato sauce - was very dry,2024-01-24,27/01/2024,FALSE
395,"Recebi um prato praticamente de batatas. Bacalhau e broa que deveria ser o principal do prato era quase inexistente. Em resultado disso, tive que ir comprar comida. Péssimo péssimo.",2024-01-24,27/01/2024,FALSE
396,qualidade e acidez do molho de tomate,2024-01-24,27/01/2024,FALSE
397,"There was a sharp piece of bone in it, it made a deep cut in my palate in my",2024-01-24,27/01/2024,FALSE
398,"O bife estava muito mal passado, e tudo frio",2024-01-24,27/01/2024,FALSE
399,tUDO,2024-01-24,27/01/2024,FALSE
400,"Quantidade manifestamente insuficiente, quer frango, quer tomate",2024-01-24,27/01/2024,FALSE
401,O arroz estava pouco cozido,2024-01-24,27/01/2024,FALSE
402,A entrega passou muito do esperado,2024-01-24,27/01/2024,FALSE
403,A gambas são quase inexistentes,2024-01-24,27/01/2024,FALSE
404,As doses estão cada vez mais pequenas,2024-01-24,27/01/2024,FALSE
405,A feijoada quase não tinha feijão. Mas estava saborosa.,2024-01-24,27/01/2024,FALSE
406,Wrong item delivered,2024-01-24,27/01/2024,FALSE
407,Arroz muito seco. Falta de mais sabor agridoce,2024-01-24,27/01/2024,FALSE
408,Comida não sabe bem,2024-01-24,27/01/2024,FALSE
409,Muito atrasado e gelado,2024-01-24,27/01/2024,FALSE
410,colocaria um pouco mais de bróculos,2024-01-24,27/01/2024,FALSE
411,Muitos oregãos,2024-01-24,27/01/2024,FALSE
412,Atraso de 15 min na entrega,2024-01-24,27/01/2024,FALSE
413,o prato era 80% batata,2024-01-24,27/01/2024,FALSE
414,Abertura fácil no molho de soja,2024-01-24,27/01/2024,FALSE
415,O que eu recebi não foi o que está descrito no site,2024-01-24,27/01/2024,FALSE
416,Pouquíssima quantidade,2024-01-24,27/01/2024,FALSE
417,"O pedido deveria ter sido entregue entre as 20:30 e as 21h, contudo só chegou às 22h",2024-01-24,27/01/2024,FALSE
418,"As batas cozidas encontram-se cruas, apenas cozidas por fora sendo que por dentro ainda se encontravam cruas. Penso que de todos os pedaços de batata apenas consegui comer uma delas",2024-01-24,27/01/2024,FALSE
419,"I'd like to have a bit more chicken, it's SO delicious!",2024-01-24,27/01/2024,FALSE
420,Praticamente não tinha o feijão edamame nem manga,2024-01-24,27/01/2024,FALSE
421,Menos batatas e mais um pouco de carne,2024-01-24,27/01/2024,FALSE
422,More meat,2024-01-24,27/01/2024,FALSE
423,O Hamburger vinha acompanhado com batatas frias velhas e o molho de batatas estava coalhado. O pão do hamburguer também era excessivamente doce.,2024-01-24,27/01/2024,FALSE
424,"a comida foi entregue as 13h45 ( 45 min de atraso) e na morada errada ( na porta 32 em vez da numero 10) e nao me entregaram a entrada de 3.90€ que pedi. PAra alem disso a dose do prato estava completamente desproporcional, sendo que 90% era massa e 10% carne.",2024-01-24,27/01/2024,FALSE
425,Sabor e seco,2024-01-24,27/01/2024,FALSE
426,"Alface passada, amarela. Rosbife seco. Em resumo parecia que toda a refeição estava já confeccionada há varios dias. Foi tudo para o lixo.",2024-01-24,27/01/2024,FALSE
427,"Carne muito má, cheia de nervos e cartilagens",2024-01-24,27/01/2024,FALSE
428,Lasanha um pouco liquida e salgada,2024-01-24,27/01/2024,FALSE
429,"sabor, temperatura, ingredientes não combinavam com o tipo de prato",2024-01-24,27/01/2024,FALSE
430,A comida não estava bem confeccionada.,2024-01-24,27/01/2024,FALSE
431,"estafetas sempre subiram de elevador pra fazer a entrega, mas hoje ligou-me a pedir que descesse à porta do prédio. não é grave, mas foi surpreendente (e algo inconveniente em dias mais atarefados)",2024-01-24,27/01/2024,FALSE
432,Delivery was late,2024-01-24,27/01/2024,FALSE
433,"pouco verde, a manga nao fazia sentido ali",2024-01-24,27/01/2024,FALSE
434,O almoço chegou 1 hora depois da hora prevista de entrega.,2024-01-24,27/01/2024,FALSE
435,"Muito pouco bacalhau, demasiada batata.",2024-01-24,27/01/2024,FALSE
436,Sabor,2024-01-24,27/01/2024,FALSE
437,Tudo impecável,2024-01-24,27/01/2024,FALSE
438,O espinafres eram muito poucos e o arroz estava quase cru.,2024-01-24,27/01/2024,FALSE
439,"muito, muito oleoso",2024-01-24,27/01/2024,FALSE
440,Várias das entregas ultimamente tem chegado com atraso e esta foi mais uma.,2024-01-24,27/01/2024,FALSE
441,Pouco,2024-01-24,27/01/2024,FALSE
442,Tudo 5⭐️,2024-01-24,27/01/2024,FALSE
443,Talvez mais variedade de pratos e mais stock disponível em cada dia,2024-01-24,27/01/2024,FALSE
444,muito pouco salmão,2024-01-24,27/01/2024,FALSE
445,Nada a acrescentar,2024-01-24,27/01/2024,FALSE
446,"Deviam ter aviso de entrega por SMS. Por email nem sempre a sincronização é imediata, ou seja, acaba por ser irrelevante receber o email.",2024-01-24,27/01/2024,FALSE
447,Muito aipo!,2024-01-24,27/01/2024,FALSE
448,"O prato n tinha bacalhau nenhum, apenas os legumes e o puré.",2024-01-24,27/01/2024,FALSE
449,"Penso que a própria feijoada, talvez um sabor intenso a algum componente",2024-01-24,27/01/2024,FALSE
450,Penso que este prato tem cogumelos e não encontramos nem 1....,2024-01-24,27/01/2024,FALSE
451,always delays,2024-01-24,27/01/2024,FALSE
452,Demasiado condimentada para mim,2024-01-24,27/01/2024,FALSE
453,Tudo ótimo,2024-01-24,27/01/2024,FALSE
454,pouco bacalhau,2024-01-24,27/01/2024,FALSE
455,Não gostei das almondegas,2024-01-24,27/01/2024,FALSE
456,Pedaços com mais massa que frango,2024-01-24,27/01/2024,FALSE
457,O recipiente do molho vinha derretido juntamente com a comida.,2024-01-24,27/01/2024,FALSE
458,A embalagem com a comida foi deixada na porta errada sem ter havido nenhum contacto,2024-01-24,27/01/2024,FALSE
459,"A quantidade de vitela era muito pouca, era praticamente só acompanhamento e molho.",2024-01-24,27/01/2024,FALSE
460,Demasiado creme de caril,2024-01-24,27/01/2024,FALSE
461,Food was delivered late and cold.,2024-01-24,27/01/2024,FALSE
462,Mais um atraso de 40 minutos.  diz até as 13:15. Chegou 13:55,2024-01-24,27/01/2024,FALSE
463,"Pouca Carne, rija e queimada nas pontas",2024-01-24,27/01/2024,FALSE
464,O pedido chegou atrasado,2024-01-24,27/01/2024,FALSE
465,"Saboroso, contudo, os panados tem excesso de oleo. colocados em cima da massa, o oleo passa também para a massa.",2024-01-24,27/01/2024,FALSE
466,"as batatas estavam um pouco secas, faltava um pouco de azeite",2024-01-24,27/01/2024,FALSE
467,"o prato foi bacalhau com natas e estava com pouco sabor, não estava gratinado como aparecia na foto, muito fraco...",2024-01-24,27/01/2024,FALSE
468,"Hoje, o puré hoje estava salgado",2024-01-24,27/01/2024,FALSE
469,"Salada muito seca , não vale o preço",2024-01-24,27/01/2024,FALSE
470,"Entrega mais de uma hora depois do previsto. Imprevistos acontecem, mas convém terem planos para os mesmos e ressarcir os clientes.",2024-01-24,27/01/2024,FALSE
471,"Mais legumes sempre os acompanhamentos são arroz, massa o batata",2024-01-23,27/01/2024,FALSE
472,O bife estava seco e sem qualquer sabor a maracujá,2024-01-23,27/01/2024,FALSE
473,Continuem a cozinhar bem para 2024 :),2024-01-23,27/01/2024,FALSE
474,estava fria,2024-01-23,27/01/2024,FALSE
475,"A refeição parecia uma mini-dose, 4 folha de espinafres, 3 pedacinhos de carne... Sinceramente parecia que foram os restos de outra dose. A caixa vinha a menos de meia. Confesso que a qualidade das refeições  tem vindo a piorar de semana para semana, mas hoje além da qualidade, a quantidade foi completamente desajustada.",2024-01-23,27/01/2024,FALSE
476,"A sopa vinha muito pouca quantidade, menos de metade da embalagem",2024-01-23,27/01/2024,FALSE
477,O pacote de soja e o de wasabi estavam fora de prazo,2024-01-23,27/01/2024,FALSE
478,A sopa eram literalmente 4 colheres cheias. insuficiente e não alinhado com o preço,2024-01-23,27/01/2024,FALSE
479,não gostei do sabor,2024-01-23,27/01/2024,FALSE
480,"Estava frio, as batatas eram poucas e estavam moles :(",2024-01-23,27/01/2024,FALSE
481,O arroz estava duro e tinha poucos legumes,2024-01-23,27/01/2024,FALSE
482,"Dry meat, very little pure and bimis, unsavoury",2024-01-23,27/01/2024,FALSE
483,Não chegou o que pedi (lasanha) e tive de ficar com o que havia (vitela estufada). Não reclamei formalmente porque não tirei foto da vitela.,2024-01-23,27/01/2024,FALSE
484,Tempo de espera muito longo,2024-01-23,27/01/2024,FALSE
485,"Atraso, má educação da estafeta",2024-01-23,27/01/2024,FALSE
486,Pouco molho,2024-01-23,27/01/2024,FALSE
487,5m depois do tempo limite,2024-01-23,27/01/2024,FALSE
488,"O meu pedido foi entregue em local incerto, não tendo sido possível identificar onde. Após uma hora em contacto com o apoio, foi-me entregue uma refeição que eu aceitei, por falta de opções, mas que não era a pretendida. A comunicação com o estafeta dificultou a entrega da refeição alternativa, na medida em que ele não fala português.",2024-01-23,27/01/2024,FALSE
489,Os pedaços de carne eram pedaços de gordura com courato. A carne à portuguesa não é feita assim. Houve pouco cuidado com a preparação da carne.,2024-01-23,27/01/2024,FALSE
490,No ordered beer,2024-01-23,27/01/2024,FALSE
491,"A minha refeição foi pouco mais que uma coxa de frango, 1 tomate cherry e meio e não chegou a uma batata",2024-01-23,27/01/2024,FALSE
492,The portion was not enough,2024-01-23,27/01/2024,FALSE
493,comida fria,2024-01-23,27/01/2024,FALSE
494,"Salada e arroz , completamente diferentes do habitual",2024-01-23,27/01/2024,FALSE
495,O estafeta que entrega a comida é extremamente profissional . Comida boa. Nada a alterar .,2024-01-23,27/01/2024,FALSE
496,Filete seco e com espinhas,2024-01-23,27/01/2024,FALSE
497,Atraso na entrega,2024-01-23,27/01/2024,FALSE
498,Dinner was sent too late. It's not healthy to be having dinner at 21:30.,2024-01-23,27/01/2024,FALSE
